,NAME,LATITUDE,LONGITUDE,ST_NUM,ST_NAME,ST_NAME_SUF,ZIPCODE,CATEGORY
104899000.0,SUMNER REALTY TRUST,781627.0,2959251.0,334 ,SUMNER,ST ,2128.0,Commercial
104900000.0,SUMNER REALTY TRUST,781607.0,2959262.0,330  332,SUMNER,ST ,2128.0,Commercial
104927000.0,ZUMIX FIREHOUSE INC,781103.0,2959556.0,260 ,SUMNER,ST ,2128.0,Education
104928000.0,EVERETT DEVELOPMENT PARTNERS LLC,781169.0,2959634.0,1 ,EVERETT,ST ,2128.0,Recreation
104928001.0,GARAFFO RICHARD,781203.0,2959614.0, ,EVERETT,ST ,2128.0,Commercial
104964000.0,TYLER MELISSA,781857.0,2959233.0,77  79,EVERETT,ST ,2128.0,Commercial
105067000.0,SASSO CARMELLA,782902.0,2958626.0,199 ,EVERETT,ST ,2128.0,Social
105162000.0,LEITNER-LASERNA MONICA,783437.0,2958637.0,389 ,MAVERICK,ST ,2128.0,Food access
105206000.0,CHIARADONNA DAVID,782720.0,2959022.0,317 ,MAVERICK,ST ,2128.0,Commercial
105264000.0,MAVERICK STREET LLC,782004.0,2959437.0,255 ,MAVERICK,ST ,2128.0,Commercial
105265000.0,ZIRPOLO JOHN V TS,782070.0,2959398.0,261 ,MAVERICK,ST ,2128.0,Commercial
105266000.0,TWO-65 MAVERICK ST LLC MASS LLC,782152.0,2959351.0,265  269,MAVERICK,ST ,2128.0,Commercial
105268000.0,CORREALE RALPH J TS,782304.0,2959262.0, ,MAVERICK,ST ,2128.0,Commercial
105269000.0,TWO  EIGHTY SEVEN  MAVERICK LLC,782367.0,2959202.0,287  - 293,MAVERICK,ST ,2128.0,Commercial
105300000.0,TEN EVERETT DEVELOPMENT LLC,781317.0,2959720.0,10 ,EVERETT,ST ,2128.0,Commercial
105314000.0,MAF REALTY COMPANY LLC A MASS LLC,781481.0,2959740.0,197  207,MAVERICK,ST ,2128.0,Food access
105337000.0,167 & 169 MAVERICK STREET  REALTY TRUST,781111.0,2959954.0,167 ,MAVERICK,ST ,2128.0,Commercial
105346000.0,MASS CORP,780969.0,2959608.0,246  248,SUMNER,ST ,2128.0,Healthcare
105347001.0,HITCHINGS ELEANOR T TS,780901.0,2960111.0,147 ,MAVERICK,ST ,2128.0,Commercial
105363000.0,DEFEO JENNIFER R/LAW OFFICE,780778.0,2959787.0,10 ,BREMEN,ST ,2128.0,Commercial
105365000.0,STORE SUMNER RLTY TR,780714.0,2959748.0,222 ,SUMNER,ST ,2128.0,Commercial
105366000.0,DUONG QUYEN TO,780708.0,2959775.0,214  220,SUMNER,ST ,2128.0,Commercial
105366001.0,ALGAB LLC,780658.0,2959769.0,1 3,MAVERICK,SQ ,2128.0,Food access
105366002.0,DUONG QUYEN TO,780668.0,2959786.0,5 7,MAVERICK,SQ ,2128.0,Food access
105366003.0,TWO-EIGHT-EIGHT HARBOR CORPORATION,780678.0,2959804.0,9  11,MAVERICK,SQ ,2128.0,Commercial
105366004.0,LIMA REALTY LLC,780688.0,2959821.0,13  15,MAVERICK,SQ ,2128.0,Commercial
105367000.0,NGUYEN KENI,780716.0,2959849.0,17  23,MAVERICK,SQ ,2128.0,Commercial
105403000.0,DIV SUMNER STREET LLC,779649.0,2959772.0,99  111,SUMNER,ST ,2128.0,Commercial
105411000.0,RTC NEW STREET LLC,779301.0,2960826.0,34 ,NEW,ST ,2128.0,Commercial
105412000.0,RTC NEW STREET LLC,779370.0,2961047.0,36 ,NEW,ST ,2128.0,Recreation
105412001.0,SIXTY BORDER STREET LLC,779730.0,2960969.0,60 ,BORDER,ST ,2128.0,Commercial
105412003.0,EBCDC DPA LLC,779643.0,2961348.0,102  -124,BORDER,ST ,2128.0,Commercial
105414001.0,ONE 70 BORDER STREET LLC MASS LLC,779957.0,2961864.0, ,BORDER,ST ,2128.0,Commercial
105415000.0,ONE 70 BORDER STREET LLC MASS LLC,780029.0,2961901.0,170 ,BORDER,ST ,2128.0,Commercial
105416000.0,LIBERTY PLAZA RLTY INC,780374.0,2961812.0,178 ,BORDER,ST ,2128.0,Food access
105419000.0,CASTIELLO GIOVANNI,780520.0,2961632.0,160  162,LIVERPOOL,ST ,2128.0,Commercial
105420010.0,CASTIELLO GIOVANNI,780487.0,2961575.0,158 ,LIVERPOOL,ST ,2128.0,Commercial
105420020.0,CASTIELLO GINO,780461.0,2961530.0,156 ,LIVERPOOL,ST ,2128.0,Commercial
105421000.0,LIVERPOOL ONE FIFTY TWO LLC,780407.0,2961427.0,152  154,LIVERPOOL,ST ,2128.0,Commercial
105423000.0,SOLOMON JOSEPH TRST,780265.0,2961276.0,108  110,LIVERPOOL,ST ,2128.0,Commercial
105424000.0,FELDMAN SOLOMON,780300.0,2961336.0,129 ,BORDER,ST ,2128.0,Commercial
105426000.0,MTHC LLC MASS LLC,780326.0,2961451.0,141 ,BORDER,ST ,2128.0,Commercial
105429000.0,MARCOCCIO ANTHONY ETAL,780670.0,2961675.0,154  158,MERIDIAN,ST ,2128.0,Commercial
105430000.0,CALLEJAS REAL ESTATE LLC MASS LLC,780664.0,2961647.0,148  150,MERIDIAN,ST ,2128.0,Food access
105431000.0,CALLEJAS REAL ESTATE LLC MASS LLC,780658.0,2961623.0,146 ,MERIDIAN,ST ,2128.0,Food access
105460000.0,BIG JURASSIC PARKING LOT TRUST,780441.0,2961243.0,111  113,LIVERPOOL,ST ,2128.0,Commercial
105461000.0,BIG JURASSIC PARKING LOT TRUST,780494.0,2961333.0,121  123,LIVERPOOL,ST ,2128.0,Commercial
105462000.0,CITY POINT LIVERPOOL LLC,780562.0,2961450.0,151  153,LIVERPOOL,ST ,2128.0,Commercial
105463000.0,NIGRO EUPREMIO TRST,780597.0,2961509.0, ,LIVERPOOL,ST ,2128.0,Commercial
105464000.0,NIGRO IDA,780606.0,2961553.0, ,LIVERPOOL,ST ,2128.0,Commercial
105464001.0,POULIN ISABELLA NIGRO ETAL,780620.0,2961588.0, ,LIVERPOOL,ST ,2128.0,Commercial
105466000.0,ONE ZERO FOUR MERIDIAN LLC,780665.0,2961221.0,104  106,MERIDIAN,ST ,2128.0,Commercial
105481000.0,PECTEN PROPERTIES LLC MASS LLC,780690.0,2960885.0, ,MERIDIAN,ST ,2128.0,Food access
105483000.0,PECTEN PROPERTIES LLC MASS LLC,780683.0,2960833.0, ,MERIDIAN,ST ,2128.0,Food access
105484000.0,PECTEN PROPERTIES LLC MASS LLC,780663.0,2960762.0,52  58,MERIDIAN,ST ,2128.0,Food access
105485000.0,CIRUOLO GENEROSO TS,780634.0,2960661.0,64  68,PARIS,ST ,2128.0,Commercial
105487000.0,EAST BOSTON SAVINGS BANK,780593.0,2960518.0, ,PARIS,ST ,2128.0,Commercial
105492000.0,EAST BOSTON SAVNGS BNK,780544.0,2960459.0, ,MAVERICK,ST ,2128.0,Commercial
105493000.0,EAST BOSTON SAVNGS BNK,780527.0,2960466.0, ,MAVERICK,ST ,2128.0,Commercial
105656000.0,GILMARTIN WILLIAM T TRSTS,780521.0,2959967.0,12  16,MAVERICK,SQ ,2128.0,Commercial
105657000.0,TWO TEN MAVERICK LLC,780487.0,2959908.0,2  10,MAVERICK,SQ ,2128.0,Commercial
105669000.0,GALLEGO INC,780640.0,2960260.0,127  129,MAVERICK,ST ,2128.0,Commercial
105670000.0,BARTOLOMI LOIS A TS,780690.0,2960249.0,42  44,MAVERICK,SQ ,2128.0,Commercial
105670005.0,F&A SANCHEZ LLC,780679.0,2960230.0,40 ,MAVERICK,SQ ,2128.0,Commercial
105670010.0,36-38 MAVERICK SQUARE LLC,780664.0,2960204.0,38  36,MAVERICK,SQ ,2128.0,Commercial
105670015.0,GINGER ARIES LLC,780647.0,2960176.0,34 ,MAVERICK,SQ ,2128.0,Commercial
105674000.0,S-BNK EAST BOSTON LLC,780672.0,2960352.0,2 8,MERIDIAN,ST ,2128.0,Commercial
105675000.0,EAST BOSTON SAVINGS BANK,780685.0,2960407.0,10  16,MERIDIAN,ST ,2128.0,Commercial
105676000.0,MAVERICK SQUARE LLC,780698.0,2960469.0,18  20,MERIDIAN,ST ,2128.0,Commercial
105679000.0,FRANCO NICHOLAS R,780801.0,2960313.0,3  3A,MERIDIAN,ST ,2128.0,Commercial
105680000.0,FRANCO NICHOLAS R,780808.0,2960334.0,5  5A,MERIDIAN,ST ,2128.0,Commercial
105681000.0,FRANCO NICHOLAS R,780810.0,2960355.0,7  7A,MERIDIAN,ST ,2128.0,Commercial
105685000.0,ABCD REAL ESTATE CORP,780811.0,2960443.0,17  21,MERIDIAN,ST ,2128.0,Commercial
105686000.0,23 MERIDIAN STREET REALTY TRUST,780813.0,2960474.0,23  25,MERIDIAN,ST ,2128.0,Commercial
105696000.0,MAVERICK MEDICAL OFFICE LLC MASS LLC,780837.0,2960267.0,50 ,MAVERICK,SQ ,2128.0,Commercial
105723000.0,CITY OF BOSTON,781039.0,2960702.0,35  37,GOVE,ST ,2128.0,Education
105732000.0,EAST BOSTON COMMUNITY HEALTH,780874.0,2960911.0,86 ,PARIS,ST ,2128.0,Commercial
105733000.0,EAST BOSTON COMMUNITY HEALTH,780856.0,2960880.0,84 ,PARIS,ST ,2128.0,Commercial
105734000.0,F10 DEVELOPMENT LLC,780837.0,2960818.0,78 ,PARIS,ST ,2128.0,Commercial
105736000.0,F10 DEVELOPMENT LLC,780799.0,2960790.0,51  57,MERIDIAN,ST ,2128.0,Commercial
105737000.0,MERIDIAN MAVERICK LLC,780797.0,2960839.0,59  63,MERIDIAN,ST ,2128.0,Commercial
105740000.0,OSPINA EDGAR L TS,780793.0,2960909.0,71  73,MERIDIAN,ST ,2128.0,Commercial
105742000.0,SEVENTY NINE MERIDIAN ST LLC MASS LLC,780789.0,2960980.0,79  89,MERIDIAN,ST ,2128.0,Commercial
105743000.0,SEVENTY-9 MERIDIAN STREET LLC,780828.0,2960955.0, ,GOVE,ST ,2128.0,Commercial
105750000.0,NINETY SEVEN PORTER LLC,781356.0,2961208.0, ,PARIS,PL ,2128.0,Food access
105751000.0,NINETY SEVEN PORTER LLC,781389.0,2961180.0, ,PARIS,PL ,2128.0,Food access
105752000.0,NINETY SEVEN PORTER LLC,781460.0,2961228.0, ,PARIS,PL ,2128.0,Food access
105753000.0,NINETY SEVEN PORTER LLC,781428.0,2961257.0, ,PARIS,PL ,2128.0,Food access
105761000.0,NINETY SEVEN PORTER LLC,781461.0,2961329.0,97  101R,PORTER,ST ,2128.0,Commercial
105763000.0,PORTER PARIS LLC,781508.0,2961289.0,107  107H,PORTER,ST ,2128.0,Food access
105765000.0,PORTER PARIS LLC,781524.0,2961275.0,109 ,PORTER,ST ,2128.0,Food access
105766000.0,SABLONI ALBERT F ETAL,781536.0,2961265.0, ,PORTER,ST ,2128.0,Food access
105866000.0,SCHIRRIPA FRANK TS,780778.0,2961363.0,121  127,MERIDIAN,ST ,2128.0,Commercial
105902010.0,LOMBARDO COMPANIES,780825.0,2961650.0,138  -146,LONDON,ST ,2128.0,Commercial
105904000.0,LOMBARDO SALVATRE A TRST,780880.0,2961802.0,1 5,WM C KELLY,SQ ,2128.0,Commercial
105906010.0,LOMBARDO COMPANIES LP,780780.0,2961776.0,6 7,MERIDIAN,ST ,2128.0,Commercial
105915000.0,IRZYKOWSKI WANDA L,780921.0,2961790.0,21 ,PORTER,ST ,2128.0,Commercial
105916000.0,LONDON STREET LLC MASS LLC,780967.0,2961767.0,160 ,LONDON,ST ,2128.0,Commercial
105917000.0,LONDON STREET LLC MASS LLC,780951.0,2961748.0, ,LONDON,ST ,2128.0,Commercial
105925000.0,LIBERTY PLAZA RLTY INC,780331.0,2962162.0,184  -220,BORDER,ST ,2128.0,Commercial
105926001.0,LOMBARDO REALTY INC,779951.0,2962400.0,246  -260,BORDER,ST ,2128.0,Food access
105935000.0,EBECC LIBRARY INC,780597.0,2962567.0,280  282,MERIDIAN,ST ,2128.0,Social
105939000.0,CASTUCCI BRIAN,780639.0,2962328.0,240  242,MERIDIAN,ST ,2128.0,Commercial
105941000.0,DOKU JOANNA TS,780638.0,2962249.0,228  230,MERIDIAN,ST ,2128.0,Commercial
105942000.0,WILLIAM KELLY FORTY LLC,780582.0,2962232.0,40 ,WM C KELLY,SQ ,2128.0,Food access
105945010.0,LOMBARDO COMPANIES LP,780579.0,2962317.0,221  -227,BORDER,ST ,2128.0,Commercial
105955000.0,LAROSA ANTHONY,780753.0,2962303.0,2 4,SARATOGA,ST ,2128.0,Social
105962000.0,YOCHUM BRUCE,780801.0,2962476.0, ,PRINCETON,ST ,2128.0,Commercial
105986000.0,N E TEL * TEL CO,781035.0,2962481.0,42  30,SARATOGA,ST ,2128.0,Commercial
106000000.0,VOZZELLA ANGELO,780801.0,2962360.0,8  10,SARATOGA,ST ,2128.0,Recreation
106001000.0,FOUR DIAMOND LLC-MASS CP,780850.0,2962062.0,6 ,BENNINGTON,ST ,2128.0,Food access
106002000.0,FOUR DIAMOND LLC-MASS CP,780841.0,2962079.0,22  22A,WM C KELLY,SQ ,2128.0,Food access
106003000.0,MSG EASTIE ATM LLC,780823.0,2962114.0,24  29,WM C KELLY,SQ ,2128.0,Commercial
106004010.0,LOMBARDO DENNIS R,780800.0,2962180.0,31  -34,WM C KELLY,SQ ,2128.0,Commercial
106045000.0,LI WEN WU,781402.0,2962424.0,70 R,BENNINGTON,ST ,2128.0,Commercial
106046000.0,LI WEN WU,781384.0,2962378.0,66 ,BENNINGTON,ST ,2128.0,Commercial
106052000.0,SALZBERG MARK,781239.0,2962304.0,52  54,BENNINGTON,ST ,2128.0,Commercial
106054000.0,MERRIC CORP,781160.0,2962265.0,46  A46,BENNINGTON,ST ,2128.0,Commercial
106057000.0,SITT EDDIE TRSTS,780954.0,2962167.0,16  30,BENNINGTON,ST ,2128.0,Commercial
106077000.0,TWENTY-4 PORTER ST RLTY LLC MASS LLC,781030.0,2961891.0,24 ,PORTER,ST ,2128.0,Commercial
106080000.0,EAST BOSTON SAVINGS BANK,780922.0,2961994.0,2  12,PORTER,ST ,2128.0,Commercial
106080001.0,ORIOLA ASSOCIATES LPS MASS LPS,780966.0,2962024.0,11  15,BENNINGTON,ST ,2128.0,Commercial
106081000.0,VELASQUEZ GUSTAVO,780990.0,2962041.0,17 A,BENNINGTON,ST ,2128.0,Commercial
106082000.0,GRAJALES HUMBERTO TS,781021.0,2962027.0,19 ,BENNINGTON,ST ,2128.0,Food access
106101000.0,FARAZI ABDUL KALAM,781397.0,2962252.0,67 ,BENNINGTON,ST ,2128.0,Commercial
106116000.0,SMOOT DONALD J,781634.0,2962189.0, ,HAVRE,ST ,2128.0,Commercial
106117000.0,SMOOT DONALD J,781626.0,2962179.0, ,HAVRE,ST ,2128.0,Commercial
106178000.0,SMOOT DONALD JOSEPH TRSTS,781482.0,2962167.0,217 ,LONDON,ST ,2128.0,Commercial
106179000.0,SMOOT DONALD JOSEPH TRST,781525.0,2962195.0,219 ,LONDON,ST ,2128.0,Commercial
106190000.0,BRUNO PAUL TS,781769.0,2962085.0,197 R,MARION,ST ,2128.0,Commercial
106317000.0,GRAZIANO MICHELE A TRST,781936.0,2961927.0,219 ,PARIS,ST ,2128.0,Commercial
106342000.0,CIRUOLO GENEROSO,782675.0,2962200.0,8 ,BROOKS,ST ,2128.0,Commercial
106354000.0,CIAMPA INVESTMENTS INC,782534.0,2961950.0, ,BREMEN,ST ,2128.0,Commercial
106426000.0,CITY OF BOSTON,782119.0,2962117.0,218 ,MARION,ST ,2128.0,Education
106439000.0,CARDONAS INC,782188.0,2962638.0, ,HAVRE,ST ,2128.0,Commercial
106446000.0,187 LONDON REALTY TRUST,782216.0,2962485.0,270  272,PARIS,ST ,2128.0,Commercial
106485000.0,CARDONAS INC,782157.0,2962602.0, ,HAVRE,ST ,2128.0,Commercial
106486000.0,CARDONAS INC,782176.0,2962624.0, ,HAVRE,ST ,2128.0,Commercial
106505000.0,FORZIATI GIACOMO,781668.0,2962397.0,170 ,MARION,ST ,2128.0,Food access
106521000.0,EL VALLE DE LA SULTANA,781995.0,2962559.0,123 ,BENNINGTON,ST ,2128.0,Commercial
106524010.0,MARBENN CORPORATION,781628.0,2962494.0,164  -166,MARION,ST ,2128.0,Food access
106803000.0,CIAMPA GIUSEPPE JR,782745.0,2962797.0,102  104,MORRIS,ST ,2128.0,Commercial
106871000.0,CAPPUCCIO NEFFO T TS,783044.0,2962688.0,291 ,CHELSEA,ST ,2128.0,Commercial
106878000.0,BREMEN STREET LLC,783034.0,2962535.0,308 ,BREMEN,ST ,2128.0,Commercial
106880010.0,DEACETIS GINO,782977.0,2962468.0, ,BREMEN,ST ,2128.0,Commercial
106881010.0,BREMEN STREET LLC,782944.0,2962430.0, ,BREMEN,ST ,2128.0,Commercial
106883000.0,BREMEN STREET LLC,782889.0,2962366.0,292 ,BREMEN,ST ,2128.0,Commercial
106884000.0,BREMEN STREET LLC,782876.0,2962351.0,290 ,BREMEN,ST ,2128.0,Commercial
106885000.0,BREMEN STREET LLC,782863.0,2962336.0,288 ,BREMEN,ST ,2128.0,Commercial
106888000.0,BREMEN STREET LLC,782811.0,2962275.0,282 ,BREMEN,ST ,2128.0,Commercial
106890000.0,CAPPUCCIO NEFFO T TS,783108.0,2962746.0,297  299,CHELSEA,ST ,2128.0,Commercial
106899000.0,CHELSEA BREMEN LLC,783319.0,2962928.0,319  327,CHELSEA,ST ,2128.0,Commercial
106913000.0,LOGAN AUTOMOTIVE INC,783402.0,2962967.0, ,BREMEN,ST ,2128.0,Commercial
106914000.0,LOGAN AUTOMOTIVE INC,783389.0,2962953.0,344 ,BREMEN,ST ,2128.0,Commercial
106921000.0,DAMICO RENATA V JR,783301.0,2963207.0,259 ,BENNINGTON,ST ,2128.0,Food access
106987000.0,CITY OF BOSTON,783120.0,2963322.0,242  238,BENNINGTON,ST ,2128.0,Education
107066000.0,CITY OF BOSTON,800252.0,2941527.0, ,LONG ISLAND,,2130.0,Healthcare
200054000.0,D AND D BUNKER HILL,774184.0,2963565.0,227  227A,BUNKER HILL,ST ,2129.0,Commercial
200055000.0,SMITH KEVIN L,774160.0,2963612.0,229  231,BUNKER HILL,ST ,2129.0,Food access
200056000.0,PHAN MIKE,774283.0,2963547.0,219  225R,BUNKER HILL,ST ,2129.0,Commercial
200128000.0,CITY OF BOSTON,774752.0,2963834.0,240 ,MEDFORD,ST ,2129.0,Education
200154010.0,SUFFOLK VINE LLC MASS LLC,775977.0,2962940.0,15  33,TUFTS,ST ,2129.0,Commercial
200232000.0,KELLY PAUL,774432.0,2963329.0,200  202A,BUNKER HILL,ST ,2129.0,Commercial
200276000.0,CITY OF BOSTON,773830.0,2963099.0,50 ,SCHOOL,ST ,2129.0,Education
200318000.0,CITY OF BOSTON,773906.0,2962785.0,73 ,HIGH,ST ,2129.0,Healthcare
200435000.0,THOMPSON SQ PARTNERS LLC,774113.0,2962159.0,1 2,THOMPSON,SQ ,2129.0,Commercial
200440000.0,CHARLESTOWN PROFESSIONAL,773956.0,2962227.0,5  - 6,DEXTER,RO,2129.0,Commercial
200465000.0,187 MAIN STREET ASSOCIATES LLC,773795.0,2962359.0,185  HF189,MAIN,ST ,2129.0,Food access
200466000.0,CHAN REALTY LLC,773774.0,2962378.0,191  A191,MAIN,ST ,2129.0,Recreation
200468000.0,CHARLESTOWN COOPERATIVE BNK,773724.0,2962437.0,193  201,MAIN,ST ,2129.0,Commercial
200497000.0,DARVISH BIJAN,773498.0,2962654.0,243  245,MAIN,ST ,2129.0,Commercial
200498000.0,DARVISH BIJAN,773456.0,2962678.0,251  247,MAIN,ST ,2129.0,Food access
200542000.0,HATCH JOSIAH D,773235.0,2962905.0,281 ,MAIN,ST ,2129.0,Commercial
200543000.0,HOLLAND WILLIAM,773208.0,2962932.0,285 ,MAIN,ST ,2129.0,Commercial
200543010.0,JAVED REALTY LLC A MASS LLC,773194.0,2962947.0,285 A,MAIN,ST ,2129.0,Commercial
200543020.0,CS2K PROPERTES LLC,773181.0,2962961.0,287 ,MAIN,ST ,2129.0,Commercial
200738000.0,324-330 BUNKER HILL,773095.0,2964126.0, ,MEAD,ST ,2129.0,Commercial
200963000.0,CITY OF BOSTON,773062.0,2963502.0, ,RUSSELL,ST ,2129.0,Education
201252000.0,BRICKLAYERS AND MASONS UNION,771995.0,2965042.0, ,BUNKER HILL,ST ,2129.0,Commercial
201260000.0,BRICKLAYERS AND MASONS UNION,772142.0,2965055.0, ,MEDFORD,ST ,2129.0,Commercial
201702000.0,LACEY JOEY,774223.0,2964258.0,320 ,MEDFORD,ST ,2129.0,Food access
201798000.0,SCHRAFFT CENTER LLC MASS LLC,773370.0,2964856.0, ,MEDFORD,ST ,2129.0,Commercial
201799000.0,SCHRAFFT CENTER LLC MASS LLC,773675.0,2965350.0,425 ,MEDFORD,ST ,2129.0,Commercial
201802000.0,FLATLEY JOHN J TS,772811.0,2965170.0, ,MEDFORD,ST ,2129.0,Commercial
201804000.0,FLATLEY JOHN J TS,773031.0,2965566.0,465 R,MEDFORD,ST ,2129.0,Commercial
201806001.0,MATTEOSIAN LEON D,772373.0,2965241.0,523 ,MEDFORD,ST ,2129.0,Commercial
201806002.0,MATTEOSIAN LEON D,772372.0,2965300.0,521 ,MEDFORD,ST ,2129.0,Commercial
201807000.0,MATTEOSIAN LEON D,772322.0,2965206.0, ,MEDFORD,ST ,2129.0,Commercial
201808000.0,MATTEOSIAN LEON D,772276.0,2965256.0, ,MEDFORD,ST ,2129.0,Commercial
201829000.0,SCHRAFFT CENTER LLC MASS LLC,772375.0,2965735.0,529  543,MAIN,ST ,2129.0,Commercial
201829002.0,SCHRAFFT CENTER LLC MASS LLC,771748.0,2965561.0, ,ALFORD,ST ,2129.0,Commercial
201832020.0,MARCHESE JOSEPH P,773145.0,2968950.0, ,DEXTER,ST ,2129.0,Commercial
201833000.0,JOSEPH MARCHESE HOLDING CO,773115.0,2969002.0,215 ,ALFORD,ST ,2129.0,Commercial
201834025.0,T E V REALTY TRUST,773003.0,2969163.0, ,CHEMICAL,LA,2129.0,Commercial
201846000.0,HERRMANN KAREN,770903.0,2966453.0, ,ARLINGTON,AV,2129.0,Commercial
201847000.0,TRADITIONAL CRAFT INITIATIVE LLC,770918.0,2966442.0, ,ARLINGTON,AV,2129.0,Commercial
201848000.0,TRADITIONAL CRAFT INITIATIVE LLC,770934.0,2966431.0, ,ARLINGTON,AV,2129.0,Commercial
201849000.0,TRADITIONAL CRAFT INITIATIVE LLC,770949.0,2966420.0, ,ARLINGTON,AV,2129.0,Commercial
201850000.0,TRADITIONAL CRAFT INITIATIVE LLC,770965.0,2966410.0,80 ,ARLINGTON,AV,2129.0,Commercial
201852002.0,CRONIN CLUB INC,770728.0,2966237.0,6  10,TEMPLE,ST ,2129.0,Social
201852010.0,BOSPROP LLC,770613.0,2966165.0,3 ,SHERMAN,ST ,2129.0,Commercial
201867000.0,MATTHEWS JOHN V,770620.0,2966531.0,7  R-9R,SHERMAN,ST ,2129.0,Commercial
201875000.0,BOSTON EDISON COMPANY,771229.0,2965916.0,27 ,WEST,ST ,2129.0,Commercial
201887000.0,BP CALDWELL LLC,770173.0,2965655.0,17 ,CALDWELL,ST ,2129.0,Commercial
201921000.0,LOCAL 25 HEALTH & WALFARE,771066.0,2965251.0,6 ,SEVER,ST ,2129.0,Commercial
201923000.0,LOCAL 25 HEALTH & WELFARE,770995.0,2965238.0,33  39,CAMBRIDGE,ST ,2129.0,Commercial
201923001.0,LOCAL 25 HEALTH & WELFARE,770961.0,2965309.0, ,CAMBRIDGE,ST ,2129.0,Commercial
202011000.0,CAMBRIDGE CLINTON PARK LLC,770288.0,2964869.0, ,CAMBRIDGE,ST ,2129.0,Commercial
202015000.0,GRAVES ROBERT,770119.0,2964796.0,89 ,CAMBRIDGE,ST ,2129.0,Commercial
202036000.0,CAMBRIDGE CLINTON PARK LLC,770284.0,2964960.0, ,CLINTON,PL ,2129.0,Commercial
202037000.0,CAMBRIDGE CLINTON PARK LLC,770278.0,2964935.0, ,CLINTON,PL ,2129.0,Commercial
202038000.0,CAMBRIDGE CLINTON PARK LLC,770280.0,2964907.0, ,CLINTON,PL ,2129.0,Commercial
202051000.0,JAY TWO REALTY PARTNERS LLC,769982.0,2964777.0, ,BRIGHTON,ST ,2129.0,Commercial
202053000.0,JAY TWO REALTY PARTNERS LLC,769874.0,2964710.0,99  103,CAMBRIDGE,ST ,2129.0,Food access
202096000.0,DARISH IDA,769648.0,2964693.0,111  119,CAMBRIDGE,ST ,2129.0,Commercial
202097000.0,DARISH IDA,769453.0,2964645.0,123  145,CAMBRIDGE,ST ,2129.0,Commercial
202098000.0,DARISH IDA,769510.0,2964688.0,11 ,CRESCENT,ST ,2129.0,Commercial
202102000.0,BERBERIAN GERALD A TS,769495.0,2964404.0,1 5,CRESCENT,ST ,2129.0,Commercial
202103000.0,142 CAMBRIDGE STREET II  REALTY TRUST,769478.0,2964494.0,142 ,CAMBRIDGE,ST ,2129.0,Commercial
202104000.0,BERBERIAN GERALD A,769552.0,2964465.0,128  140,CAMBRIDGE,ST ,2129.0,Commercial
202105000.0,PARADIGM DIRECT ROLAND LLC,769649.0,2964482.0, ,CAMBRIDGE,ST ,2129.0,Commercial
202108000.0,CORK AND TIPP REALTY TRUST,769813.0,2964563.0, ,CARTER,ST ,2129.0,Commercial
202109000.0,PARISI ANGELO A TRSTS,769818.0,2964534.0, ,CARTER,ST ,2129.0,Commercial
202111000.0,PARISI ANGELO A TRSTS,769829.0,2964471.0,9  15,CARTER,ST ,2129.0,Commercial
202122000.0,PARISI PAUL A TS,769770.0,2964500.0,116 ,CAMBRIDGE,ST ,2129.0,Commercial
202123000.0,BERBERIAN GERALD A TS,769417.0,2964391.0,75 ,CRESCENT,ST ,2129.0,Commercial
202125000.0,PARADIGM DIRECT ROLAND LLC MASS LLC,769593.0,2964228.0,56 ,ROLAND,ST ,2129.0,Commercial
202126000.0,PARADIGM DIRECT ROLAND LLC MASS LLC,769770.0,2964226.0,52 ,ROLAND,ST ,2129.0,Commercial
202128001.0,CROSBY WHISTLE MILL LLC,770159.0,2964360.0,10 ,ROLAND,ST ,2129.0,Commercial
202129000.0,CROSBY WHISTLE MILL LLC,770100.0,2964246.0,24 ,ROLAND,ST ,2129.0,Commercial
202129001.0,CROSBY WHISTLE MILL LLC,770284.0,2964364.0, ,ROLAND,ST ,2129.0,Commercial
202129002.0,CROSBY WHISTLE MILL LLC,770177.0,2964197.0, R,ROLAND,ST ,2129.0,Commercial
202129003.0,CROSBY WHISTLE MILL LLC MASS LLC,770309.0,2964448.0, ,ROLAND,ST ,2129.0,Commercial
202135000.0,LIN XIA TS,769901.0,2964575.0, ,CARTER,ST ,2129.0,Food access
202136000.0,LIN XIA TS,769897.0,2964595.0,2 ,CARTER,ST ,2129.0,Food access
202139000.0,PARISI ANGELO A,770255.0,2964629.0,78  88,CAMBRIDGE,ST ,2129.0,Commercial
202150000.0,SIXTY 6 R CAMBRIDGE ST LLC,770809.0,2964629.0,60  66,CAMBRIDGE,ST ,2129.0,Commercial
202150003.0,SPICE PARKING LLC,770817.0,2964892.0, ,CAMBRIDGE,ST ,2129.0,Commercial
202151000.0,SPICE PARKING LLC,770913.0,2964878.0, ,SPICE,ST ,2129.0,Commercial
202152000.0,SPICE PARKING LLC,771030.0,2964688.0, ,SPICE,ST ,2129.0,Commercial
202152002.0,MATARAZZO MARK V TS,771172.0,2964714.0, ,SPICE,ST ,2129.0,Commercial
202153000.0,MATARAZZO MARK V TS,771181.0,2964774.0,32 ,SPICE,ST ,2129.0,Commercial
202155001.0,SPICE STREET LLC,771071.0,2965017.0, ,SPICE,ST ,2129.0,Commercial
202156000.0,SPICE STREET LLC,771017.0,2964958.0, ,SPICE,ST ,2129.0,Commercial
