case_action_id	case_id	actor	action	description	date_time	file_reference_number	last_indexed
1067514	1067509	Administrator/trix	Petition for Administration	Petition for Administration	2011-02-04 00:00:00	0	2017-02-05 14:49:43
1069206	1069202	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-12 00:00:00	0	2017-02-05 14:49:43
1069208	1069202	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-12 00:00:00	0	2017-02-05 14:49:43
1071121	1071118	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-22 00:00:00	0	2017-02-05 14:49:43
1071124	1071118	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-22 00:00:00	0	2017-02-05 14:49:43
1072161	1072153	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-11-14 00:00:00	0	2017-02-05 14:49:43
1072166	1072153	Administrator/trix	Decree and Order of Formal Pro	Decree and Order of Formal Probate	2013-05-22 00:00:00	0	2017-02-05 14:49:43
1072485	1072482	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-22 00:00:00	0	2017-02-05 14:49:43
1072490	1072482	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-22 00:00:00	0	2017-02-05 14:49:43
1072497	1072482	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2011-06-24 00:00:00	0	2017-02-05 14:49:43
1073055	1073051	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-28 00:00:00	0	2017-02-05 14:49:43
1073058	1073051	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-28 00:00:00	0	2017-02-05 14:49:43
1073065	1073051	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2010-09-01 00:00:00	0	2017-02-05 14:49:43
1076159	1076156	Administrator/trix	Petition for Administration	Petition for Administration	2010-01-04 00:00:00	0	2017-02-05 14:49:43
1076166	1076156	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-01-04 00:00:00	0	2017-02-05 14:49:43
1079018	1079015	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-16 00:00:00	0	2017-02-05 14:49:43
1079019	1079015	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-16 00:00:00	0	2017-02-05 14:49:43
1079254	1079251	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-16 00:00:00	0	2017-02-05 14:49:43
1079255	1079251	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-16 00:00:00	0	2017-02-05 14:49:43
1079656	1079652	Administrator/trix	Petition for Administration	Petition for Administration	2010-01-05 00:00:00	0	2017-02-05 14:49:43
1079658	1079652	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-01-05 00:00:00	0	2017-02-05 14:49:43
1079666	1079652	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2010-11-08 00:00:00	0	2017-02-05 14:49:43
1079753	1079750	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-16 00:00:00	0	2017-02-05 14:49:43
1079754	1079750	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-16 00:00:00	0	2017-02-05 14:49:43
1083314	1083311	Administrator/trix	Petition for Administration	Petition for Administration	2011-10-14 00:00:00	0	2017-02-05 14:49:43
1083316	1083311	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-18 00:00:00	0	2017-02-05 14:49:43
1083326	1083311	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-06-28 00:00:00	0	2017-02-05 14:49:43
1083809	1083806	Administrator/trix	Petition for Administration	Petition for Administration DBN/CTA	2012-01-18 00:00:00	0	2017-02-05 14:49:43
1087784	1087781	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-19 00:00:00	0	2017-02-05 14:49:43
1087785	1087781	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-19 00:00:00	0	2017-02-05 14:49:43
1089370	1089366	Administrator/trix	Petition for Administration	Petition for Administration	2010-04-30 00:00:00	0	2017-02-05 14:49:43
1089373	1089366	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-04-30 00:00:00	0	2017-02-05 14:49:43
1091420	1091417	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-19 00:00:00	0	2017-02-05 14:49:43
1091422	1091417	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-19 00:00:00	0	2017-02-05 14:49:43
1091431	1091417	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-03-04 00:00:00	0	2017-02-05 14:49:43
1091987	1091984	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-28 00:00:00	0	2017-02-05 14:49:43
1091991	1091984	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-28 00:00:00	0	2017-02-05 14:49:43
1093401	1093398	Administrator/trix	Petition for Administration	Petition for Administration DBN/CTA	2010-10-26 00:00:00	0	2017-02-05 14:49:43
1094523	1094520	Administrator/trix	Petition for Administration	Petition for Administration CTA	2010-01-12 00:00:00	0	2017-02-05 14:49:43
1094525	1094520	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-01-12 00:00:00	0	2017-02-05 14:49:43
1094539	1094520	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-12-16 00:00:00	0	2017-02-05 14:49:43
1094657	1094653	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-27 00:00:00	0	2017-02-05 14:49:43
1096251	1096245	Administrator/trix	Petition for Administration	Petition for Administration DBN/CTA	2011-02-08 00:00:00	0	2017-02-05 14:49:43
1096253	1096245	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-02-08 00:00:00	0	2017-02-05 14:49:43
1096258	1096245	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2013-09-30 00:00:00	0	2017-02-05 14:49:43
1097583	1097580	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-02-08 00:00:00	0	2017-02-05 14:49:43
1097586	1097580	Administrator/trix	Petition for Administration	Petition for Administration	2011-02-08 00:00:00	0	2017-02-05 14:49:43
1097598	1097580	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-09-11 00:00:00	0	2017-02-05 14:49:43
1102401	1102398	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-02-07 00:00:00	0	2017-02-05 14:49:43
1102405	1102398	Administrator/trix	Petition for Administration	Petition for Administration	2011-02-07 00:00:00	0	2017-02-05 14:49:43
1102410	1102398	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-07-30 00:00:00	0	2017-02-05 14:49:43
1103166	1103163	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-27 00:00:00	0	2017-02-05 14:49:43
1103168	1103163	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-27 00:00:00	0	2017-02-05 14:49:43
1104581	1104578	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-28 00:00:00	0	2017-02-05 14:49:43
1104583	1104578	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-28 00:00:00	0	2017-02-05 14:49:43
1105741	1105738	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-26 00:00:00	0	2017-02-05 14:49:43
1105744	1105738	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-26 00:00:00	0	2017-02-05 14:49:43
1107155	1107152	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-24 00:00:00	0	2017-02-05 14:49:43
1107157	1107152	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-24 00:00:00	0	2017-02-05 14:49:43
1110488	1110485	Administrator/trix	Petition for Administration	Petition for Administration DBN	2010-01-21 00:00:00	0	2017-02-05 14:49:43
1110491	1110485	Administrator/trix	Certificate of Death filed	Certificate of Death of Named Executor, William Kasky	2010-01-21 00:00:00	0	2017-02-05 14:49:43
1110492	1110485	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-01-21 00:00:00	0	2017-02-05 14:49:43
1113794	1113791	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-22 00:00:00	0	2017-02-05 14:49:43
1113795	1113791	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-22 00:00:00	0	2017-02-05 14:49:43
1113803	1113791	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-11-21 00:00:00	0	2017-02-05 14:49:43
1119143	1119140	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-22 00:00:00	0	2017-02-05 14:49:43
1119147	1119140	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-30 00:00:00	0	2017-02-05 14:49:43
1119158	1119155	Administrator/trix	Petition for Administration	Petition for Administration	2010-10-29 00:00:00	0	2017-02-05 14:49:43
1119160	1119155	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-10-29 00:00:00	0	2017-02-05 14:49:43
1119195	1119192	Administrator/trix	Petition for Administration	Petition for Administration	2010-05-04 00:00:00	0	2017-02-05 14:49:43
1119198	1119192	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-05-04 00:00:00	0	2017-02-05 14:49:43
1120364	1120361	Administrator/trix	Petition for Administration	Petition for Administration	2010-05-05 00:00:00	0	2017-02-05 14:49:43
1120367	1120361	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-05-05 00:00:00	0	2017-02-05 14:49:43
1121813	1121809	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-23 00:00:00	0	2017-02-05 14:49:43
1121814	1121809	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-12-23 00:00:00	0	2017-02-05 14:49:43
1121822	1121809	Administrator/trix	Certificate of Death filed	Certificate of Death

Applies To: Holmes, William M (Administrator/trix)	2013-07-31 00:00:00	0	2017-02-05 14:49:43
1124579	1124575	Administrator/trix	Petition for Administration	Petition for Administration DBN/CTA	2010-01-25 00:00:00	0	2017-02-05 14:49:43
1130211	1130208	Administrator/trix	Petition for Administration	Petition for Administration	2010-05-06 00:00:00	0	2017-02-05 14:49:43
1130213	1130208	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-05-06 00:00:00	0	2017-02-05 14:49:43
1132143	1132140	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-27 00:00:00	0	2017-02-05 14:49:43
1132145	1132140	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-27 00:00:00	0	2017-02-05 14:49:43
1133709	1133706	Administrator/trix	Petition for Administration	Petition for Administration	2012-01-27 00:00:00	0	2017-02-05 14:49:43
1133711	1133706	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-27 00:00:00	0	2017-02-05 14:49:43
1135780	1135777	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-02-07 00:00:00	0	2017-02-05 14:49:43
1135783	1135777	Administrator/trix	Petition for Probate of Will a	Petition for Probate of Will and Appointment of Executor	2011-02-07 00:00:00	0	2017-02-05 14:49:43
1143032	1143029	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-11-02 00:00:00	0	2017-02-05 14:49:43
1143036	1143029	Administrator/trix	Petition for Administration	Petition for Administration	2010-11-02 00:00:00	0	2017-02-05 14:49:43
1144364	1144361	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-11-01 00:00:00	0	2017-02-05 14:49:43
1144367	1144361	Administrator/trix	Petition for Administration	Petition for Administration	2010-11-01 00:00:00	0	2017-02-05 14:49:43
1144377	1144361	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2012-06-12 00:00:00	0	2017-02-05 14:49:43
1144893	1144889	Administrator/trix	Petition for Administration	Petition for Administration	2011-12-29 00:00:00	0	2017-02-05 14:49:43
1144896	1144889	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-01-04 00:00:00	0	2017-02-05 14:49:43
1144903	1144889	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-04-30 00:00:00	0	2017-02-05 14:49:43
1145289	1145286	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-11-01 00:00:00	0	2017-02-05 14:49:43
1145292	1145286	Administrator/trix	Petition for Administration	Petition for Administration	2010-11-01 00:00:00	0	2017-02-05 14:49:43
1145377	1145370	Administrator/trix	Petition for Administration	Petition for Administration	2010-02-01 00:00:00	0	2017-02-05 14:49:43
1145379	1145370	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-02-01 00:00:00	0	2017-02-05 14:49:43
1145399	1145370	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2010-08-20 00:00:00	0	2017-02-05 14:49:43
1145418	1145370	Administrator/trix	Petition for Order of Complete	Petition for Order of Complete Settlement	2015-03-13 00:00:00	0	2017-02-05 14:49:43
1146089	1146086	Administrator/trix	Petition for Administration	Petition for Administration	2010-11-01 00:00:00	0	2017-02-05 14:49:43
1146090	1146086	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-11-09 00:00:00	0	2017-02-05 14:49:43
1146861	1146856	Administrator/trix	Petition for Administration	Petition for Administration	2010-11-01 00:00:00	0	2017-02-05 14:49:43
1149886	1149882	Administrator/trix	Petition for Administration	Petition for Administration	2012-02-01 00:00:00	0	2017-02-05 14:49:43
1149888	1149882	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-02-01 00:00:00	0	2017-02-05 14:49:43
1153531	1153528	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-05-07 00:00:00	0	2017-02-05 14:49:43
1153534	1153528	Administrator/trix	Petition for Administration	Petition for Administration	2010-05-10 00:00:00	0	2017-02-05 14:49:43
1154027	1154022	Administrator/trix	Petition for Administration	Petition for Administration	2010-05-07 00:00:00	0	2017-02-05 14:49:43
1154028	1154022	Administrator/trix	Certificate of Death filed	Certificate of Death	2010-05-07 00:00:00	0	2017-02-05 14:49:43
1155698	1155695	Administrator/trix	Petition for Administration	Petition for Administration	2011-07-07 00:00:00	0	2017-02-05 14:49:43
1155702	1155695	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-07-07 00:00:00	0	2017-02-05 14:49:43
1157260	1157257	Administrator/trix	Petition for Administration	Petition for Administration	2012-02-03 00:00:00	0	2017-02-05 14:49:43
1157262	1157257	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-02-03 00:00:00	0	2017-02-05 14:49:43
1157274	1157257	Administrator/trix	Petition for Sale of Real Esta	Petition for Sale of Real Estate	2012-05-29 00:00:00	0	2017-02-05 14:49:43
1157487	1157484	Administrator/trix	Petition for Administration	Petition for Administration	2012-02-03 00:00:00	0	2017-02-05 14:49:43
1157489	1157484	Administrator/trix	Certificate of Death filed	Certificate of Death	2012-02-03 00:00:00	0	2017-02-05 14:49:43
1163114	1163111	Administrator/trix	Certificate of Death filed	Certificate of Death	2011-07-21 00:00:00	0	2017-02-05 14:49:43
