seq_id,ct10_id,geoid,logrecno,acs_year,totpop,totpop_me,nhpop,nhpop_me,nhwhi,nhwhi_me,nhaa,nhaa_me,nhna,nhna_me,nhas,nhas_me,nhpi,nhpi_me,nhoth,nhoth_me,nhmlt,nhmlt_me,lat,lat_me,nh_p,nh_mep,nhwhi_p,nhwhi_mep,nhaa_p,nhaa_mep,nhna_p,nhna_mep,nhas_p,nhas_mep,nhpi_p,nhpi_mep,nhoth_p,nhoth_mep,nhmlt_p,nhmlt_mep,lat_p,lat_mep
1540,25003900100,14000US25003900100,968,2014-18,2871,282,2608,269,2141,256,224,143,0,12,16,17,0,12,13,21,214,152,263,124,90.8400000000000034,2.859999999999999876,74.56999999999999318,5.08000000000000007,7.799999999999999822,4.919999999999999929,0.000000000000000000,0.419999999999999984,0.560000000000000053,0.589999999999999969,0.000000000000000000,0.419999999999999984,0.450000000000000011,0.729999999999999982,7.450000000000000178,5.240000000000000213,9.160000000000000142,4.219999999999999751
1541,25003900200,14000US25003900200,969,2014-18,4567,337,4271,342,3640,377,364,189,10,15,141,119,5,11,12,38,99,73,296,156,93.5199999999999960,2.910000000000000142,79.70000000000000284,5.79000000000000004,7.969999999999999751,4.099999999999999645,0.220000000000000001,0.330000000000000016,3.089999999999999858,2.600000000000000089,0.110000000000000001,0.239999999999999991,0.260000000000000009,0.829999999999999960,2.169999999999999929,1.590000000000000080,6.480000000000000426,3.379999999999999893
1542,25003900300,14000US25003900300,970,2014-18,2671,346,2360,315,2061,309,169,120,0,12,15,19,0,12,0,12,115,95,311,252,88.3599999999999994,2.839999999999999858,77.15999999999999659,5.82000000000000028,6.330000000000000071,4.419999999999999929,0.000000000000000000,0.450000000000000011,0.560000000000000053,0.709999999999999964,0.000000000000000000,0.450000000000000011,0.000000000000000000,0.450000000000000011,4.309999999999999609,3.509999999999999787,11.640000000000000568,9.310000000000000497
1543,25003900400,14000US25003900400,971,2014-18,5300,444,4856,465,4166,592,343,273,0,17,229,236,20,24,0,17,98,82,444,249,91.6200000000000045,4.250000000000000000,78.59999999999999432,9.01999999999999957,6.469999999999999751,5.120000000000000107,0.000000000000000000,0.320000000000000007,4.320000000000000284,4.440000000000000391,0.380000000000000004,0.450000000000000011,0.000000000000000000,0.320000000000000007,1.850000000000000089,1.540000000000000036,8.380000000000000782,4.650000000000000355
1544,25003900500,14000US25003900500,972,2014-18,3328,264,3229,259,3028,279,86,87,0,12,115,103,0,12,0,12,0,12,99,79,97.0300000000000011,1.149999999999999911,90.98999999999999488,4.25999999999999979,2.580000000000000071,2.609999999999999876,0.000000000000000000,0.359999999999999987,3.459999999999999964,3.080000000000000071,0.000000000000000000,0.359999999999999987,0.000000000000000000,0.359999999999999987,0.000000000000000000,0.359999999999999987,2.970000000000000195,2.359999999999999876
1545,25003900600,14000US25003900600,973,2014-18,3375,386,3099,325,2397,291,397,183,0,12,91,85,0,12,68,91,146,93,276,166,91.8199999999999932,14.250000000000000000,71.01999999999999602,2.89000000000000012,11.759999999999999787,5.250000000000000000,0.000000000000000000,0.359999999999999987,2.700000000000000178,2.500000000000000000,0.000000000000000000,0.359999999999999987,2.009999999999999787,2.689999999999999947,4.330000000000000071,2.709999999999999964,8.179999999999999716,4.830000000000000071
1546,25003900700,14000US25003900700,974,2014-18,2822,206,2703,203,2691,202,12,20,0,12,0,12,0,12,0,12,0,12,119,93,95.7800000000000011,1.689999999999999947,95.35999999999999943,1.66999999999999993,0.429999999999999993,0.709999999999999964,0.000000000000000000,0.429999999999999993,0.000000000000000000,0.429999999999999993,0.000000000000000000,0.429999999999999993,0.000000000000000000,0.429999999999999993,0.000000000000000000,0.429999999999999993,4.219999999999999751,3.279999999999999805
1547,25003900800,14000US25003900800,975,2014-18,4637,310,4564,316,4081,419,5,6,60,69,27,38,0,12,0,12,391,341,73,72,98.4300000000000068,1.770000000000000018,88.01000000000000512,6.86000000000000032,0.110000000000000001,0.130000000000000004,1.290000000000000036,1.489999999999999991,0.579999999999999960,0.819999999999999951,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,8.429999999999999716,7.330000000000000071,1.570000000000000062,1.550000000000000044
1548,25003900900,14000US25003900900,976,2014-18,5056,620,4520,560,4237,527,236,195,17,27,9,21,0,17,0,17,21,30,536,434,89.4000000000000057,1.580000000000000071,83.79999999999999716,1.73999999999999999,4.669999999999999929,3.810000000000000053,0.340000000000000024,0.530000000000000027,0.179999999999999993,0.409999999999999976,0.000000000000000000,0.340000000000000024,0.000000000000000000,0.340000000000000024,0.419999999999999984,0.589999999999999969,10.599999999999999645,8.480000000000000426
1549,25003901100,14000US25003901100,977,2014-18,3440,218,3369,211,3246,219,32,20,11,14,57,50,0,12,0,12,23,30,71,66,97.9399999999999977,8.730000000000000426,94.35999999999999943,2.18000000000000016,0.930000000000000049,0.579999999999999960,0.320000000000000007,0.409999999999999976,1.659999999999999920,1.449999999999999956,0.000000000000000000,0.349999999999999978,0.000000000000000000,0.349999999999999978,0.670000000000000040,0.869999999999999996,2.060000000000000053,1.909999999999999920
1550,25003911100,14000US25003911100,978,2014-18,3000,36,3000,36,2879,84,60,65,0,12,35,35,0,12,0,12,26,27,0,12,100.0000000000000000,1.199999999999999956,95.96999999999999886,2.54999999999999982,2.000000000000000000,2.169999999999999929,0.000000000000000000,0.400000000000000022,1.169999999999999929,1.169999999999999929,0.000000000000000000,0.400000000000000022,0.000000000000000000,0.400000000000000022,0.869999999999999996,0.900000000000000022,0.000000000000000000,0.400000000000000022
1551,25003912100,14000US25003912100,979,2014-18,6625,37,6363,159,6135,195,13,23,37,49,124,109,0,17,0,17,54,83,262,156,96.0499999999999972,2.339999999999999858,92.59999999999999432,2.89999999999999991,0.200000000000000011,0.349999999999999978,0.560000000000000053,0.739999999999999991,1.870000000000000107,1.649999999999999911,0.000000000000000000,0.260000000000000009,0.000000000000000000,0.260000000000000009,0.819999999999999951,1.250000000000000000,3.950000000000000178,2.350000000000000089
1552,25003913100,14000US25003913100,980,2014-18,4979,20,4762,138,4560,165,113,63,0,12,50,67,0,12,0,12,39,41,217,136,95.6400000000000006,2.740000000000000213,91.57999999999999829,3.29000000000000004,2.270000000000000018,1.270000000000000018,0.000000000000000000,0.239999999999999991,1.000000000000000000,1.350000000000000089,0.000000000000000000,0.239999999999999991,0.000000000000000000,0.239999999999999991,0.780000000000000027,0.819999999999999951,4.360000000000000320,2.729999999999999982
1553,25003914100,14000US25003914100,981,2014-18,5760,39,5656,104,5140,315,92,83,7,12,193,119,0,17,193,274,31,34,104,97,98.1899999999999977,1.679999999999999938,89.23999999999999488,5.44000000000000039,1.600000000000000089,1.439999999999999947,0.119999999999999996,0.209999999999999992,3.350000000000000089,2.069999999999999840,0.000000000000000000,0.299999999999999989,3.350000000000000089,4.759999999999999787,0.540000000000000036,0.589999999999999969,1.810000000000000053,1.679999999999999938
1554,25003920101,14000US25003920101,982,2014-18,4499,206,4172,214,3559,266,168,57,6,11,253,104,0,12,0,12,186,117,327,147,92.7300000000000040,2.140000000000000124,79.10999999999999943,4.66999999999999993,3.729999999999999982,1.260000000000000009,0.130000000000000004,0.239999999999999991,5.620000000000000107,2.299999999999999822,0.000000000000000000,0.270000000000000018,0.000000000000000000,0.270000000000000018,4.129999999999999893,2.589999999999999858,7.269999999999999574,3.250000000000000000
1555,25003920102,14000US25003920102,983,2014-18,3260,211,3027,213,2525,238,175,73,46,33,223,95,0,12,0,12,58,40,233,110,92.8499999999999943,2.560000000000000053,77.45000000000000284,5.30999999999999961,5.370000000000000107,2.209999999999999964,1.409999999999999920,1.010000000000000009,6.839999999999999858,2.879999999999999893,0.000000000000000000,0.369999999999999996,0.000000000000000000,0.369999999999999996,1.780000000000000027,1.219999999999999973,7.150000000000000355,3.339999999999999858
1556,25003921300,14000US25003921300,984,2014-18,4662,324,4434,341,4081,319,145,79,0,12,69,47,20,30,0,12,119,80,228,153,95.1099999999999994,3.129999999999999893,87.54000000000000625,3.12999999999999989,3.109999999999999876,1.679999999999999938,0.000000000000000000,0.260000000000000009,1.479999999999999982,1.000000000000000000,0.429999999999999993,0.640000000000000013,0.000000000000000000,0.260000000000000009,2.549999999999999822,1.709999999999999964,4.889999999999999680,3.259999999999999787
1557,25003921400,14000US25003921400,985,2014-18,1287,184,1185,168,1128,174,8,15,0,12,2,5,0,12,0,12,47,43,102,86,92.0699999999999932,18.539999999999999147,87.65000000000000568,5.08000000000000007,0.619999999999999996,1.159999999999999920,0.000000000000000000,0.930000000000000049,0.160000000000000003,0.390000000000000013,0.000000000000000000,0.930000000000000049,0.000000000000000000,0.930000000000000049,3.649999999999999911,3.299999999999999822,7.929999999999999716,6.589999999999999858
1558,25003921500,14000US25003921500,986,2014-18,2953,203,2927,207,2848,216,8,15,0,12,0,12,0,12,0,12,71,58,26,41,99.1200000000000045,1.649999999999999911,96.43999999999999773,3.08999999999999986,0.270000000000000018,0.510000000000000009,0.000000000000000000,0.409999999999999976,0.000000000000000000,0.409999999999999976,0.000000000000000000,0.409999999999999976,0.000000000000000000,0.409999999999999976,2.399999999999999911,1.959999999999999964,0.880000000000000004,1.389999999999999902
1559,25003922100,14000US25003922100,987,2014-18,2434,191,2384,198,2303,197,43,67,0,12,0,12,0,12,0,12,38,32,50,38,97.9500000000000028,2.660000000000000142,94.62000000000000455,3.22000000000000020,1.770000000000000018,2.750000000000000000,0.000000000000000000,0.489999999999999991,0.000000000000000000,0.489999999999999991,0.000000000000000000,0.489999999999999991,0.000000000000000000,0.489999999999999991,1.560000000000000053,1.310000000000000053,2.049999999999999822,1.550000000000000044
1560,25003922200,14000US25003922200,988,2014-18,3627,200,3618,202,3557,219,0,12,0,12,17,26,0,12,11,18,33,43,9,17,99.7500000000000000,0.869999999999999996,98.06999999999999318,2.68999999999999995,0.000000000000000000,0.330000000000000016,0.000000000000000000,0.330000000000000016,0.469999999999999973,0.719999999999999973,0.000000000000000000,0.330000000000000016,0.299999999999999989,0.500000000000000000,0.910000000000000031,1.179999999999999938,0.250000000000000000,0.469999999999999973
1561,25003922300,14000US25003922300,989,2014-18,2111,180,2082,184,2017,188,11,16,3,6,32,27,0,12,0,12,19,21,29,28,98.6299999999999955,2.290000000000000036,95.54999999999999716,3.60000000000000009,0.520000000000000018,0.760000000000000009,0.140000000000000013,0.280000000000000027,1.520000000000000018,1.270000000000000018,0.000000000000000000,0.569999999999999951,0.000000000000000000,0.569999999999999951,0.900000000000000022,0.989999999999999991,1.370000000000000107,1.320000000000000062
1562,25003923100,14000US25003923100,990,2014-18,3172,33,3075,92,3036,116,10,20,5,9,0,12,0,12,0,12,24,29,97,86,96.9399999999999977,2.720000000000000195,95.70999999999999375,3.52000000000000002,0.320000000000000007,0.630000000000000004,0.160000000000000003,0.280000000000000027,0.000000000000000000,0.380000000000000004,0.000000000000000000,0.380000000000000004,0.000000000000000000,0.380000000000000004,0.760000000000000009,0.910000000000000031,3.060000000000000053,2.709999999999999964
1563,25003924100,14000US25003924100,991,2014-18,1960,267,1912,277,1773,267,51,54,0,12,63,61,0,12,0,12,25,26,48,45,97.5499999999999972,4.809999999999999609,90.45999999999999375,5.80999999999999961,2.600000000000000089,2.729999999999999982,0.000000000000000000,0.609999999999999987,3.209999999999999964,3.080000000000000071,0.000000000000000000,0.609999999999999987,0.000000000000000000,0.609999999999999987,1.280000000000000027,1.320000000000000062,2.450000000000000178,2.270000000000000018
1564,25003925100,14000US25003925100,992,2014-18,6894,21,6265,248,5769,332,294,141,7,16,87,79,0,17,0,17,108,74,629,249,90.8799999999999955,3.589999999999999858,83.68000000000000682,4.80999999999999961,4.259999999999999787,2.049999999999999822,0.100000000000000006,0.230000000000000010,1.260000000000000009,1.149999999999999911,0.000000000000000000,0.250000000000000000,0.000000000000000000,0.250000000000000000,1.570000000000000062,1.070000000000000062,9.119999999999999218,3.609999999999999876
1565,25003926100,14000US25003926100,993,2014-18,3170,23,3140,37,3128,49,0,12,4,12,0,12,0,12,8,18,0,12,30,29,99.0499999999999972,0.920000000000000040,98.68000000000000682,1.37000000000000011,0.000000000000000000,0.380000000000000004,0.130000000000000004,0.380000000000000004,0.000000000000000000,0.380000000000000004,0.000000000000000000,0.380000000000000004,0.250000000000000000,0.569999999999999951,0.000000000000000000,0.380000000000000004,0.949999999999999956,0.910000000000000031
1566,25003931100,14000US25003931100,994,2014-18,1744,98,1709,100,1670,103,26,38,0,12,0,12,0,12,0,12,13,17,35,23,97.9899999999999949,1.600000000000000089,95.76000000000000512,2.43000000000000016,1.489999999999999991,2.180000000000000160,0.000000000000000000,0.689999999999999947,0.000000000000000000,0.689999999999999947,0.000000000000000000,0.689999999999999947,0.000000000000000000,0.689999999999999947,0.750000000000000000,0.969999999999999973,2.009999999999999787,1.310000000000000053
1567,25003931300,14000US25003931300,995,2014-18,1504,106,1487,107,1379,94,64,48,2,3,0,12,0,12,0,12,42,38,17,11,98.8700000000000045,1.429999999999999938,91.68999999999999773,8.99000000000000021,4.259999999999999787,3.180000000000000160,0.130000000000000004,0.200000000000000011,0.000000000000000000,0.800000000000000044,0.000000000000000000,0.800000000000000044,0.000000000000000000,0.800000000000000044,2.790000000000000036,2.520000000000000018,1.129999999999999893,0.729999999999999982
1568,25003931400,14000US25003931400,996,2014-18,1714,116,1682,111,1640,107,2,4,0,12,11,14,0,12,0,12,29,35,32,20,98.1299999999999955,9.279999999999999361,95.68000000000000682,8.99000000000000021,0.119999999999999996,0.230000000000000010,0.000000000000000000,0.699999999999999956,0.640000000000000013,0.819999999999999951,0.000000000000000000,0.699999999999999956,0.000000000000000000,0.699999999999999956,1.689999999999999947,2.040000000000000036,1.870000000000000107,1.159999999999999920
1569,25003932200,14000US25003932200,997,2014-18,2402,172,2292,170,2190,170,61,45,5,5,4,6,0,12,8,12,24,16,110,56,95.4200000000000017,1.840000000000000080,91.17000000000000171,2.72999999999999998,2.540000000000000036,1.860000000000000098,0.209999999999999992,0.209999999999999992,0.170000000000000012,0.250000000000000000,0.000000000000000000,0.500000000000000000,0.330000000000000016,0.500000000000000000,1.000000000000000000,0.660000000000000031,4.580000000000000071,2.310000000000000053
1570,25003932300,14000US25003932300,998,2014-18,1853,154,1846,156,1824,156,0,12,5,7,0,12,2,4,0,12,15,20,7,14,99.6200000000000045,1.530000000000000027,98.43000000000000682,1.98999999999999999,0.000000000000000000,0.650000000000000022,0.270000000000000018,0.380000000000000004,0.000000000000000000,0.650000000000000022,0.110000000000000001,0.220000000000000001,0.000000000000000000,0.650000000000000022,0.810000000000000053,1.080000000000000071,0.380000000000000004,0.750000000000000000
1571,25003933200,14000US25003933200,999,2014-18,1205,127,1183,130,1161,130,6,8,0,12,5,8,0,12,11,12,0,12,22,37,98.1700000000000017,3.049999999999999822,96.34999999999999432,3.64000000000000012,0.500000000000000000,0.660000000000000031,0.000000000000000000,1.000000000000000000,0.409999999999999976,0.660000000000000031,0.000000000000000000,1.000000000000000000,0.910000000000000031,0.989999999999999991,0.000000000000000000,1.000000000000000000,1.830000000000000071,3.060000000000000053
1572,25003933300,14000US25003933300,1000,2014-18,1312,133,1295,134,1266,136,16,18,0,12,4,7,3,6,0,12,6,16,17,13,98.7000000000000028,2.049999999999999822,96.48999999999999488,3.43000000000000016,1.219999999999999973,1.370000000000000107,0.000000000000000000,0.910000000000000031,0.299999999999999989,0.530000000000000027,0.230000000000000010,0.460000000000000020,0.000000000000000000,0.910000000000000031,0.460000000000000020,1.219999999999999973,1.300000000000000044,0.979999999999999982
