seq_id,bg10_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,aflf,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep
34983,250010120023,15000US250010120023,2472,2014-18,545,224,286,147,286,147,263,135,23,36,0,12,259,123,52.479999999999997,16.19999999999999929,100.000000000000000,51.39999999999999858,91.959999999999994,66.799999999999997158,8.03999999999999915,11.89000000000000057,0.000000000000000000,4.20000000000000018,47.52000000000000313,11.31000000000000050
34984,250010121011,15000US250010121011,2473,2014-18,1534,372,1225,318,1225,318,1136,269,89,88,0,12,309,134,79.859999999999999,7.40000000000000036,100.000000000000000,25.96000000000000085,92.730000000000004,32.579999999999998295,7.26999999999999957,6.92999999999999972,0.000000000000000000,0.97999999999999998,20.14000000000000057,7.24000000000000021
34985,250010121012,15000US250010121012,2474,2014-18,767,294,459,296,459,296,459,296,0,12,0,12,308,117,59.840000000000003,31.03000000000000114,100.000000000000000,64.48999999999999488,100.000000000000000,64.489999999999994884,0.00000000000000000,2.60999999999999988,0.000000000000000000,2.60999999999999988,40.15999999999999659,21.67000000000000171
34986,250010121013,15000US250010121013,2475,2014-18,1085,277,787,241,787,241,765,236,22,34,0,12,298,121,72.530000000000001,12.26999999999999957,100.000000000000000,30.62000000000000099,97.200000000000003,3.629999999999999893,2.79999999999999982,4.23000000000000043,0.000000000000000000,1.52000000000000002,27.46999999999999886,8.66999999999999993
34987,250010121014,15000US250010121014,2476,2014-18,643,257,469,194,469,194,359,134,110,111,0,12,174,106,72.939999999999998,7.76999999999999957,100.000000000000000,41.35999999999999943,76.549999999999997,42.649999999999998579,23.44999999999999929,21.58999999999999986,0.000000000000000000,2.56000000000000005,27.05999999999999872,12.43999999999999950
34988,250010121015,15000US250010121015,2477,2014-18,723,223,426,203,426,203,394,192,32,38,0,12,297,131,58.920000000000002,21.39999999999999858,100.000000000000000,47.64999999999999858,92.489999999999995,9.429999999999999716,7.50999999999999979,8.16999999999999993,0.000000000000000000,2.81999999999999984,41.07999999999999829,12.94999999999999929
34989,250010121021,15000US250010121021,2478,2014-18,708,246,474,209,474,209,457,208,17,20,0,12,234,94,66.950000000000003,18.17000000000000171,100.000000000000000,44.09000000000000341,96.409999999999997,10.880000000000000782,3.58999999999999986,3.91000000000000014,0.000000000000000000,2.52999999999999980,33.04999999999999716,6.66000000000000014
34990,250010121022,15000US250010121022,2479,2014-18,700,190,379,134,379,134,371,135,8,12,0,12,321,104,54.140000000000001,12.26999999999999957,100.000000000000000,35.35999999999999943,97.890000000000001,8.419999999999999929,2.10999999999999988,3.08000000000000007,0.000000000000000000,3.16999999999999993,45.85999999999999943,8.10999999999999943
34991,250010121023,15000US250010121023,2480,2014-18,586,176,368,126,368,126,346,122,22,25,0,12,218,94,62.799999999999997,10.32000000000000028,100.000000000000000,34.24000000000000199,94.019999999999996,7.919999999999999929,5.98000000000000043,6.48000000000000043,0.000000000000000000,3.25999999999999979,37.20000000000000284,11.50999999999999979
34992,250010121024,15000US250010121024,2481,2014-18,702,160,373,142,373,142,338,127,35,37,0,12,329,105,53.130000000000003,16.19999999999999929,100.000000000000000,38.07000000000000028,90.620000000000005,48.469999999999998863,9.38000000000000078,9.25000000000000000,0.000000000000000000,3.22000000000000020,46.86999999999999744,10.47000000000000064
34993,250010122001,15000US250010122001,2482,2014-18,1245,310,769,227,769,227,752,223,17,26,0,12,476,163,61.770000000000003,9.78999999999999915,100.000000000000000,29.51999999999999957,97.790000000000006,2.770000000000000018,2.20999999999999996,3.31999999999999984,0.000000000000000000,1.56000000000000005,38.22999999999999687,8.99000000000000021
34994,250010122002,15000US250010122002,2483,2014-18,588,173,319,139,319,139,302,136,17,24,0,12,269,113,54.250000000000000,17.44000000000000128,100.000000000000000,43.57000000000000028,94.670000000000002,10.769999999999999574,5.33000000000000007,7.16000000000000014,0.000000000000000000,3.75999999999999979,45.75000000000000000,13.72000000000000064
34995,250010122003,15000US250010122003,2484,2014-18,1620,281,922,203,922,203,904,191,18,32,0,12,698,227,56.909999999999997,7.71999999999999975,100.000000000000000,22.01999999999999957,98.049999999999997,29.920000000000001705,1.94999999999999996,3.43999999999999995,0.000000000000000000,1.30000000000000004,43.09000000000000341,11.84999999999999964
34996,250010122004,15000US250010122004,2485,2014-18,582,288,330,206,330,206,313,199,17,28,0,12,252,117,56.700000000000003,21.57999999999999829,100.000000000000000,62.42000000000000171,94.849999999999994,11.439999999999999503,5.15000000000000036,7.84999999999999964,0.000000000000000000,3.64000000000000012,43.29999999999999716,29.37999999999999901
34997,250010125021,15000US250010125021,2486,2014-18,606,200,385,141,385,141,385,141,0,12,0,12,221,92,63.530000000000001,10.08999999999999986,100.000000000000000,36.61999999999999744,100.000000000000000,36.619999999999997442,0.00000000000000000,3.12000000000000011,0.000000000000000000,3.12000000000000011,36.46999999999999886,9.25000000000000000
34998,250010125022,15000US250010125022,2487,2014-18,820,286,380,125,380,125,367,124,13,23,0,12,440,229,46.340000000000003,22.21999999999999886,100.000000000000000,32.89000000000000057,96.579999999999998,7.450000000000000178,3.41999999999999993,5.95000000000000018,0.000000000000000000,3.16000000000000014,53.65999999999999659,20.73000000000000043
34999,250010125023,15000US250010125023,2488,2014-18,750,202,494,153,494,153,478,155,16,20,0,12,256,101,65.870000000000005,10.07000000000000028,100.000000000000000,30.96999999999999886,96.760000000000005,9.289999999999999147,3.24000000000000021,3.91999999999999993,0.000000000000000000,2.43000000000000016,34.13000000000000256,9.83999999999999986
35000,250010125024,15000US250010125024,2489,2014-18,826,295,646,262,646,262,570,212,76,88,0,12,180,82,78.209999999999994,15.02999999999999936,100.000000000000000,40.56000000000000227,88.239999999999995,48.560000000000002274,11.75999999999999979,12.75999999999999979,0.000000000000000000,1.86000000000000010,21.78999999999999915,6.16000000000000014
35001,250010126011,15000US250010126011,2490,2014-18,1736,256,1132,236,1132,236,1045,207,87,60,0,12,604,143,65.209999999999994,9.60999999999999943,100.000000000000000,20.85000000000000142,92.310000000000002,26.550000000000000711,7.69000000000000039,5.04999999999999982,0.000000000000000000,1.06000000000000005,34.78999999999999915,6.44000000000000039
35002,250010126012,15000US250010126012,2491,2014-18,964,218,664,159,664,159,649,154,15,18,0,12,300,132,68.879999999999995,5.41999999999999993,100.000000000000000,23.94999999999999929,97.739999999999995,32.950000000000002842,2.25999999999999979,2.66000000000000014,0.000000000000000000,1.81000000000000005,31.12000000000000099,11.75000000000000000
35003,250010126021,15000US250010126021,2492,2014-18,1304,315,930,234,930,234,889,238,41,46,0,12,374,138,71.319999999999993,5.01999999999999957,100.000000000000000,25.16000000000000014,95.590000000000003,8.740000000000000213,4.41000000000000014,4.82000000000000028,0.000000000000000000,1.29000000000000004,28.67999999999999972,8.00000000000000000
35004,250010126022,15000US250010126022,2493,2014-18,1189,544,854,437,854,437,831,431,23,41,0,12,335,285,71.829999999999998,16.46000000000000085,100.000000000000000,51.17000000000000171,97.310000000000002,8.230000000000000426,2.68999999999999995,4.59999999999999964,0.000000000000000000,1.40999999999999992,28.17000000000000171,20.21000000000000085
35005,250010126023,15000US250010126023,2494,2014-18,949,315,530,214,530,214,436,185,94,82,0,12,419,207,55.850000000000001,12.83999999999999986,100.000000000000000,40.38000000000000256,82.260000000000005,10.730000000000000426,17.73999999999999844,13.71000000000000085,0.000000000000000000,2.25999999999999979,44.14999999999999858,16.16000000000000014
35006,250010126024,15000US250010126024,2495,2014-18,780,288,469,223,469,223,469,223,0,12,0,12,311,132,60.130000000000003,18.01000000000000156,100.000000000000000,47.54999999999999716,100.000000000000000,47.549999999999997158,0.00000000000000000,2.56000000000000005,0.000000000000000000,2.56000000000000005,39.86999999999999744,8.34999999999999964
35007,250010127001,15000US250010127001,2496,2014-18,1043,335,681,203,681,203,632,197,49,44,0,12,362,201,65.290000000000006,28.60999999999999943,100.000000000000000,29.80999999999999872,92.799999999999997,8.460000000000000853,7.20000000000000018,6.08999999999999986,0.000000000000000000,1.76000000000000001,34.71000000000000085,15.72000000000000064
35008,250010127002,15000US250010127002,2497,2014-18,891,231,608,185,608,185,572,185,36,33,0,12,283,90,68.239999999999995,10.86999999999999922,100.000000000000000,30.42999999999999972,94.079999999999998,10.310000000000000497,5.91999999999999993,5.12000000000000011,0.000000000000000000,1.96999999999999997,31.76000000000000156,5.84999999999999964
35009,250010127003,15000US250010127003,2498,2014-18,586,229,414,223,414,223,414,223,0,12,0,12,172,85,70.650000000000006,26.19000000000000128,100.000000000000000,53.85999999999999943,100.000000000000000,53.859999999999999432,0.00000000000000000,2.89999999999999991,0.000000000000000000,2.89999999999999991,29.35000000000000142,8.88000000000000078
35010,250010127004,15000US250010127004,2499,2014-18,1237,337,803,221,803,221,771,219,32,36,0,12,434,221,64.920000000000002,2.54000000000000004,100.000000000000000,27.51999999999999957,96.010000000000005,6.750000000000000000,3.99000000000000021,4.34999999999999964,0.000000000000000000,1.48999999999999999,35.07999999999999829,15.08999999999999986
35011,250010128001,15000US250010128001,2500,2014-18,665,159,375,138,375,138,353,135,22,19,0,12,290,88,56.390000000000001,15.76999999999999957,100.000000000000000,36.79999999999999716,94.129999999999995,9.800000000000000711,5.87000000000000011,4.58000000000000007,0.000000000000000000,3.20000000000000018,43.60999999999999943,8.15000000000000036
35012,250010128002,15000US250010128002,2501,2014-18,1180,222,790,204,790,204,725,195,65,46,0,12,390,102,66.950000000000003,11.83999999999999986,100.000000000000000,25.82000000000000028,91.769999999999996,6.900000000000000355,8.23000000000000043,5.41999999999999993,0.000000000000000000,1.52000000000000002,33.04999999999999716,6.00000000000000000
35013,250010128003,15000US250010128003,2502,2014-18,1389,275,964,252,964,252,955,251,9,13,0,12,425,130,69.400000000000006,11.84999999999999964,100.000000000000000,26.14000000000000057,99.069999999999993,2.700000000000000178,0.93000000000000005,1.33000000000000007,0.000000000000000000,1.23999999999999999,30.60000000000000142,7.12999999999999989
35014,250010129001,15000US250010129001,2503,2014-18,880,193,655,170,655,170,629,165,26,22,0,12,225,102,74.430000000000007,10.33000000000000007,100.000000000000000,25.94999999999999929,96.030000000000001,3.660000000000000142,3.97000000000000020,3.20000000000000018,0.000000000000000000,1.83000000000000007,25.57000000000000028,10.14000000000000057
35015,250010129002,15000US250010129002,2504,2014-18,1074,171,808,160,808,160,786,149,22,25,0,12,266,77,75.230000000000004,8.85999999999999943,100.000000000000000,19.80000000000000071,97.280000000000001,26.670000000000001705,2.72000000000000020,3.04999999999999982,0.000000000000000000,1.48999999999999999,24.76999999999999957,5.99000000000000021
35016,250010129003,15000US250010129003,2505,2014-18,1323,142,842,134,842,134,815,133,27,23,0,12,481,84,63.640000000000001,7.48000000000000043,100.000000000000000,15.91000000000000014,96.790000000000006,3.500000000000000000,3.20999999999999996,2.68000000000000016,0.000000000000000000,1.42999999999999994,36.35999999999999943,5.00999999999999979
35017,250010130021,15000US250010130021,2506,2014-18,375,135,125,69,125,69,108,61,17,20,0,12,250,89,33.329999999999998,13.94999999999999929,100.000000000000000,55.20000000000000284,86.400000000000006,10.339999999999999858,13.59999999999999964,14.13000000000000078,0.000000000000000000,9.59999999999999964,66.67000000000000171,33.75000000000000000
35018,250010130022,15000US250010130022,2507,2014-18,442,141,169,90,169,90,141,80,28,45,0,12,273,104,38.240000000000002,16.30000000000000071,100.000000000000000,53.25000000000000000,83.430000000000007,16.329999999999998295,16.57000000000000028,25.12000000000000099,0.000000000000000000,7.09999999999999964,61.75999999999999801,12.85999999999999943
35019,250010130023,15000US250010130023,2508,2014-18,953,182,568,143,568,143,550,140,18,21,0,12,385,105,59.600000000000001,9.77999999999999936,100.000000000000000,25.17999999999999972,96.829999999999998,3.640000000000000124,3.16999999999999993,3.60999999999999988,0.000000000000000000,2.10999999999999988,40.39999999999999858,7.87000000000000011
35020,250010130024,15000US250010130024,2509,2014-18,848,132,388,101,388,101,374,99,14,18,0,12,460,105,45.750000000000000,9.55000000000000071,100.000000000000000,26.03000000000000114,96.390000000000001,4.629999999999999893,3.60999999999999988,4.54000000000000004,0.000000000000000000,3.08999999999999986,54.25000000000000000,9.06000000000000050
35021,250010131001,15000US250010131001,2510,2014-18,985,292,556,175,556,175,532,175,24,28,0,12,429,198,56.450000000000003,5.96999999999999975,100.000000000000000,31.46999999999999886,95.680000000000007,9.150000000000000355,4.32000000000000028,4.84999999999999964,0.000000000000000000,2.16000000000000014,43.54999999999999716,15.41000000000000014
35022,250010131002,15000US250010131002,2511,2014-18,1900,373,1430,339,1430,339,1352,336,78,77,0,12,470,149,75.260000000000005,10.00000000000000000,100.000000000000000,23.71000000000000085,94.549999999999997,7.049999999999999822,5.45000000000000018,5.23000000000000043,0.000000000000000000,0.83999999999999997,24.73999999999999844,6.16000000000000014
35023,250010131003,15000US250010131003,2512,2014-18,598,179,464,205,464,205,437,181,27,39,0,12,134,83,77.590000000000003,25.21000000000000085,100.000000000000000,44.17999999999999972,94.180000000000007,57.039999999999999147,5.82000000000000028,8.00000000000000000,0.000000000000000000,2.58999999999999986,22.41000000000000014,12.15000000000000036
35024,250010131004,15000US250010131004,2513,2014-18,1116,229,877,186,877,186,877,186,0,12,0,12,239,113,78.579999999999998,4.20999999999999996,100.000000000000000,21.21000000000000085,100.000000000000000,21.210000000000000853,0.00000000000000000,1.37000000000000011,0.000000000000000000,1.37000000000000011,21.42000000000000171,9.11999999999999922
35025,250010132001,15000US250010132001,2514,2014-18,1039,297,479,159,479,159,464,155,15,25,0,12,560,227,46.100000000000001,7.78000000000000025,100.000000000000000,33.18999999999999773,96.870000000000005,3.629999999999999893,3.12999999999999989,5.11000000000000032,0.000000000000000000,2.50999999999999979,53.89999999999999858,15.49000000000000021
